cart_id,cust_id,trx_date
2049,125,2023-07-27 00:00:00
2050,695,2023-07-27 00:00:00
2051,147,2023-07-27 00:00:00
2052,232,2023-07-27 00:00:00
2053,233,2023-07-27 00:00:00
2054,866,2023-07-27 00:00:00
2055,827,2023-07-27 00:00:00
2056,604,2023-07-28 00:00:00
2057,824,2023-07-28 00:00:00
2058,520,2023-07-28 00:00:00
2059,495,2023-07-28 00:00:00
2060,118,2023-07-28 00:00:00
2061,809,2023-07-28 00:00:00
2062,558,2023-07-28 00:00:00
2063,285,2023-07-28 00:00:00
2064,53,2023-07-28 00:00:00
2065,503,2023-07-28 00:00:00
2066,854,2023-07-28 00:00:00
2067,566,2023-07-29 00:00:00
2068,838,2023-07-29 00:00:00
2069,828,2023-07-29 00:00:00
2070,270,2023-07-29 00:00:00
2071,42,2023-07-29 00:00:00
2072,46,2023-07-29 00:00:00
2073,223,2023-07-29 00:00:00
2074,912,2023-07-29 00:00:00
2075,412,2023-07-29 00:00:00
2076,456,2023-07-29 00:00:00
2077,807,2023-07-29 00:00:00
2078,245,2023-07-30 00:00:00
2079,223,2023-07-30 00:00:00
2080,924,2023-07-30 00:00:00
2081,627,2023-07-30 00:00:00
2082,702,2023-07-30 00:00:00
2083,710,2023-07-30 00:00:00
2084,142,2023-07-30 00:00:00
2085,355,2023-07-30 00:00:00
2086,613,2023-07-30 00:00:00
2087,937,2023-07-30 00:00:00
2088,207,2023-07-30 00:00:00
2089,375,2023-07-30 00:00:00
2090,836,2023-07-31 00:00:00
2091,641,2023-07-31 00:00:00
2092,523,2023-07-31 00:00:00
2093,506,2023-07-31 00:00:00
2094,200,2023-07-31 00:00:00
2095,543,2023-07-31 00:00:00
2096,961,2023-07-31 00:00:00
2097,959,2023-07-31 00:00:00
2098,556,2023-07-31 00:00:00
2099,617,2023-07-31 00:00:00
2100,305,2023-07-31 00:00:00
2101,847,2023-07-31 00:00:00
2102,815,2023-08-01 00:00:00
2103,994,2023-08-01 00:00:00
2104,121,2023-08-01 00:00:00
2105,94,2023-08-01 00:00:00
2106,537,2023-08-01 00:00:00
2107,784,2023-08-01 00:00:00
2108,669,2023-08-01 00:00:00
2109,777,2023-08-01 00:00:00
2110,280,2023-08-01 00:00:00
2111,486,2023-08-01 00:00:00
2112,573,2023-08-01 00:00:00
2113,238,2023-08-01 00:00:00
2114,277,2023-08-02 00:00:00
2115,777,2023-08-02 00:00:00
2116,530,2023-08-02 00:00:00
2117,690,2023-08-02 00:00:00
2118,62,2023-08-02 00:00:00
2119,920,2023-08-02 00:00:00
2120,193,2023-08-02 00:00:00
2121,647,2023-08-02 00:00:00
2122,460,2023-08-02 00:00:00
2123,786,2023-08-02 00:00:00
2124,868,2023-08-02 00:00:00
2125,710,2023-08-03 00:00:00
2126,885,2023-08-03 00:00:00
2127,121,2023-08-03 00:00:00
2128,967,2023-08-03 00:00:00
2129,317,2023-08-03 00:00:00
2130,421,2023-08-03 00:00:00
2131,467,2023-08-03 00:00:00
2132,956,2023-08-03 00:00:00
2133,899,2023-08-03 00:00:00
2134,546,2023-08-03 00:00:00
2135,179,2023-08-03 00:00:00
2136,32,2023-08-04 00:00:00
2137,90,2023-08-04 00:00:00
2138,436,2023-08-04 00:00:00
2139,438,2023-08-04 00:00:00
2140,84,2023-08-04 00:00:00
2141,293,2023-08-04 00:00:00
2142,93,2023-08-04 00:00:00
2143,878,2023-08-04 00:00:00
2144,526,2023-08-04 00:00:00
2145,217,2023-08-04 00:00:00
2146,392,2023-08-04 00:00:00
2147,777,2023-08-05 00:00:00
2148,702,2023-08-05 00:00:00
2149,616,2023-08-05 00:00:00
2150,626,2023-08-05 00:00:00
2151,446,2023-08-05 00:00:00
2152,154,2023-08-05 00:00:00
2153,807,2023-08-05 00:00:00
2154,6,2023-08-05 00:00:00
2155,22,2023-08-05 00:00:00
2156,860,2023-08-05 00:00:00
2157,807,2023-08-05 00:00:00
2158,5,2023-08-06 00:00:00
2159,391,2023-08-06 00:00:00
2160,750,2023-08-06 00:00:00
2161,895,2023-08-06 00:00:00
2162,196,2023-08-06 00:00:00
2163,863,2023-08-06 00:00:00
2164,161,2023-08-06 00:00:00
2165,946,2023-08-06 00:00:00
2166,685,2023-08-06 00:00:00
2167,608,2023-08-06 00:00:00
2168,772,2023-08-06 00:00:00
2169,139,2023-08-07 00:00:00
2170,896,2023-08-07 00:00:00
2171,764,2023-08-07 00:00:00
2172,756,2023-08-07 00:00:00
2173,746,2023-08-07 00:00:00
2174,489,2023-08-07 00:00:00
2175,896,2023-08-07 00:00:00
2176,331,2023-08-07 00:00:00
2177,419,2023-08-07 00:00:00
2178,239,2023-08-07 00:00:00
2179,824,2023-08-07 00:00:00
2180,777,2023-08-07 00:00:00
2181,745,2023-08-07 00:00:00
2182,833,2023-08-08 00:00:00
2183,258,2023-08-08 00:00:00
2184,452,2023-08-08 00:00:00
2185,982,2023-08-08 00:00:00
2186,47,2023-08-08 00:00:00
2187,288,2023-08-08 00:00:00
2188,117,2023-08-08 00:00:00
2189,341,2023-08-08 00:00:00
2190,669,2023-08-08 00:00:00
2191,24,2023-08-08 00:00:00
2192,904,2023-08-08 00:00:00
2193,665,2023-08-08 00:00:00
2194,914,2023-08-09 00:00:00
2195,704,2023-08-09 00:00:00
2196,2,2023-08-09 00:00:00
2197,235,2023-08-09 00:00:00
2198,838,2023-08-09 00:00:00
2199,517,2023-08-09 00:00:00
2200,889,2023-08-09 00:00:00
2201,648,2023-08-09 00:00:00
2202,428,2023-08-09 00:00:00
2203,633,2023-08-09 00:00:00
2204,367,2023-08-09 00:00:00
2205,16,2023-08-10 00:00:00
2206,866,2023-08-10 00:00:00
2207,623,2023-08-10 00:00:00
2208,223,2023-08-10 00:00:00
2209,669,2023-08-10 00:00:00
2210,931,2023-08-10 00:00:00
2211,227,2023-08-10 00:00:00
2212,334,2023-08-10 00:00:00
2213,517,2023-08-10 00:00:00
2214,655,2023-08-10 00:00:00
2215,595,2023-08-10 00:00:00
2216,783,2023-08-11 00:00:00
2217,910,2023-08-11 00:00:00
2218,319,2023-08-11 00:00:00
2219,509,2023-08-11 00:00:00
2220,458,2023-08-11 00:00:00
2221,533,2023-08-11 00:00:00
2222,804,2023-08-11 00:00:00
2223,287,2023-08-11 00:00:00
2224,13,2023-08-11 00:00:00
2225,599,2023-08-11 00:00:00
2226,19,2023-08-11 00:00:00
2227,867,2023-08-12 00:00:00
2228,686,2023-08-12 00:00:00
2229,599,2023-08-12 00:00:00
2230,579,2023-08-12 00:00:00
2231,488,2023-08-12 00:00:00
2232,683,2023-08-12 00:00:00
2233,966,2023-08-12 00:00:00
2234,812,2023-08-12 00:00:00
2235,784,2023-08-12 00:00:00
2236,13,2023-08-12 00:00:00
2237,728,2023-08-12 00:00:00
2238,942,2023-08-13 00:00:00
2239,959,2023-08-13 00:00:00
2240,807,2023-08-13 00:00:00
2241,121,2023-08-13 00:00:00
2242,839,2023-08-13 00:00:00
2243,583,2023-08-13 00:00:00
2244,901,2023-08-13 00:00:00
2245,184,2023-08-13 00:00:00
2246,893,2023-08-13 00:00:00
2247,121,2023-08-13 00:00:00
2248,863,2023-08-14 00:00:00
2249,339,2023-08-14 00:00:00
2250,830,2023-08-14 00:00:00
2251,893,2023-08-14 00:00:00
2252,599,2023-08-14 00:00:00
2253,122,2023-08-14 00:00:00
2254,9,2023-08-14 00:00:00
2255,470,2023-08-14 00:00:00
2256,690,2023-08-14 00:00:00
2257,84,2023-08-14 00:00:00
2258,364,2023-08-14 00:00:00
2259,551,2023-08-15 00:00:00
2260,807,2023-08-15 00:00:00
2261,331,2023-08-15 00:00:00
2262,350,2023-08-15 00:00:00
2263,727,2023-08-15 00:00:00
2264,154,2023-08-15 00:00:00
2265,573,2023-08-15 00:00:00
2266,715,2023-08-15 00:00:00
2267,391,2023-08-15 00:00:00
2268,153,2023-08-15 00:00:00
2269,875,2023-08-15 00:00:00
2270,332,2023-08-16 00:00:00
2271,153,2023-08-16 00:00:00
2272,250,2023-08-16 00:00:00
2273,524,2023-08-16 00:00:00
2274,460,2023-08-16 00:00:00
2275,885,2023-08-16 00:00:00
2276,164,2023-08-16 00:00:00
2277,647,2023-08-16 00:00:00
2278,885,2023-08-16 00:00:00
2279,572,2023-08-16 00:00:00
2280,20,2023-08-16 00:00:00
2281,220,2023-08-17 00:00:00
2282,228,2023-08-17 00:00:00
2283,734,2023-08-17 00:00:00
2284,387,2023-08-17 00:00:00
2285,138,2023-08-17 00:00:00
2286,170,2023-08-17 00:00:00
2287,895,2023-08-17 00:00:00
2288,658,2023-08-17 00:00:00
2289,727,2023-08-17 00:00:00
2290,846,2023-08-17 00:00:00
2291,113,2023-08-17 00:00:00
2292,271,2023-08-18 00:00:00
2293,13,2023-08-18 00:00:00
2294,736,2023-08-18 00:00:00
2295,903,2023-08-18 00:00:00
2296,5,2023-08-18 00:00:00
2297,436,2023-08-18 00:00:00
2298,85,2023-08-18 00:00:00
2299,151,2023-08-18 00:00:00
2300,524,2023-08-18 00:00:00
2301,128,2023-08-18 00:00:00
2302,93,2023-08-18 00:00:00
2303,305,2023-08-19 00:00:00
2304,679,2023-08-19 00:00:00
2305,177,2023-08-19 00:00:00
2306,761,2023-08-19 00:00:00
2307,410,2023-08-19 00:00:00
2308,304,2023-08-19 00:00:00
2309,424,2023-08-19 00:00:00
2310,338,2023-08-19 00:00:00
2311,600,2023-08-19 00:00:00
2312,795,2023-08-19 00:00:00
2313,742,2023-08-20 00:00:00
2314,54,2023-08-20 00:00:00
2315,421,2023-08-20 00:00:00
2316,783,2023-08-20 00:00:00
2317,133,2023-08-20 00:00:00
2318,375,2023-08-20 00:00:00
2319,682,2023-08-20 00:00:00
2320,548,2023-08-20 00:00:00
2321,222,2023-08-20 00:00:00
2322,723,2023-08-20 00:00:00
2323,401,2023-08-21 00:00:00
2324,38,2023-08-21 00:00:00
2325,419,2023-08-21 00:00:00
2326,217,2023-08-21 00:00:00
2327,984,2023-08-21 00:00:00
2328,873,2023-08-21 00:00:00
2329,45,2023-08-21 00:00:00
2330,358,2023-08-21 00:00:00
2331,705,2023-08-21 00:00:00
2332,875,2023-08-21 00:00:00
2333,204,2023-08-21 00:00:00
2334,368,2023-08-22 00:00:00
2335,869,2023-08-22 00:00:00
2336,354,2023-08-22 00:00:00
2337,223,2023-08-22 00:00:00
2338,304,2023-08-22 00:00:00
2339,998,2023-08-22 00:00:00
2340,780,2023-08-22 00:00:00
2341,430,2023-08-22 00:00:00
2342,634,2023-08-22 00:00:00
2343,236,2023-08-22 00:00:00
2344,902,2023-08-22 00:00:00
2345,398,2023-08-23 00:00:00
2346,573,2023-08-23 00:00:00
2347,418,2023-08-23 00:00:00
2348,734,2023-08-23 00:00:00
2349,114,2023-08-23 00:00:00
2350,768,2023-08-23 00:00:00
2351,522,2023-08-23 00:00:00
2352,608,2023-08-23 00:00:00
2353,708,2023-08-23 00:00:00
2354,830,2023-08-23 00:00:00
2355,933,2023-08-23 00:00:00
2356,525,2023-08-24 00:00:00
2357,258,2023-08-24 00:00:00
2358,114,2023-08-24 00:00:00
2359,759,2023-08-24 00:00:00
2360,445,2023-08-24 00:00:00
2361,599,2023-08-24 00:00:00
2362,948,2023-08-24 00:00:00
2363,765,2023-08-24 00:00:00
2364,118,2023-08-24 00:00:00
2365,494,2023-08-24 00:00:00
2366,836,2023-08-24 00:00:00
2367,855,2023-08-25 00:00:00
2368,611,2023-08-25 00:00:00
2369,140,2023-08-25 00:00:00
2370,539,2023-08-25 00:00:00
2371,377,2023-08-25 00:00:00
2372,731,2023-08-25 00:00:00
2373,937,2023-08-25 00:00:00
2374,219,2023-08-25 00:00:00
2375,695,2023-08-25 00:00:00
2376,573,2023-08-25 00:00:00
2377,54,2023-08-25 00:00:00
2378,9,2023-08-25 00:00:00
2379,287,2023-08-26 00:00:00
2380,185,2023-08-26 00:00:00
2381,13,2023-08-26 00:00:00
2382,244,2023-08-26 00:00:00
2383,324,2023-08-26 00:00:00
2384,885,2023-08-26 00:00:00
2385,733,2023-08-26 00:00:00
2386,883,2023-08-26 00:00:00
2387,444,2023-08-26 00:00:00
2388,97,2023-08-26 00:00:00
2389,783,2023-08-26 00:00:00
2390,747,2023-08-27 00:00:00
2391,899,2023-08-27 00:00:00
2392,444,2023-08-27 00:00:00
2393,219,2023-08-27 00:00:00
2394,599,2023-08-27 00:00:00
2395,246,2023-08-27 00:00:00
2396,148,2023-08-27 00:00:00
2397,204,2023-08-27 00:00:00
2398,75,2023-08-27 00:00:00
2399,280,2023-08-27 00:00:00
2400,876,2023-08-27 00:00:00
2401,613,2023-08-28 00:00:00
2402,146,2023-08-28 00:00:00
2403,941,2023-08-28 00:00:00
2404,41,2023-08-28 00:00:00
2405,370,2023-08-28 00:00:00
2406,822,2023-08-28 00:00:00
2407,891,2023-08-28 00:00:00
2408,291,2023-08-28 00:00:00
2409,830,2023-08-28 00:00:00
2410,781,2023-08-28 00:00:00
2411,315,2023-08-28 00:00:00
2412,483,2023-08-28 00:00:00
2413,777,2023-08-29 00:00:00
2414,444,2023-08-29 00:00:00
2415,84,2023-08-29 00:00:00
2416,645,2023-08-29 00:00:00
2417,817,2023-08-29 00:00:00
2418,267,2023-08-29 00:00:00
2419,921,2023-08-29 00:00:00
2420,302,2023-08-29 00:00:00
2421,269,2023-08-29 00:00:00
2422,181,2023-08-29 00:00:00
2423,603,2023-08-29 00:00:00
2424,475,2023-08-30 00:00:00
2425,462,2023-08-30 00:00:00
2426,735,2023-08-30 00:00:00
2427,901,2023-08-30 00:00:00
2428,104,2023-08-30 00:00:00
2429,740,2023-08-30 00:00:00
2430,904,2023-08-30 00:00:00
2431,751,2023-08-30 00:00:00
2432,549,2023-08-30 00:00:00
2433,575,2023-08-30 00:00:00
2434,578,2023-08-30 00:00:00
2435,663,2023-08-31 00:00:00
2436,268,2023-08-31 00:00:00
2437,780,2023-08-31 00:00:00
2438,661,2023-08-31 00:00:00
2439,559,2023-08-31 00:00:00
2440,896,2023-08-31 00:00:00
2441,518,2023-08-31 00:00:00
2442,165,2023-08-31 00:00:00
2443,217,2023-08-31 00:00:00
2444,75,2023-08-31 00:00:00
2445,628,2023-08-31 00:00:00
2446,139,2023-09-01 00:00:00
2447,398,2023-09-01 00:00:00
2448,723,2023-09-01 00:00:00
2449,764,2023-09-01 00:00:00
2450,293,2023-09-01 00:00:00
2451,438,2023-09-01 00:00:00
2452,549,2023-09-01 00:00:00
2453,678,2023-09-01 00:00:00
2454,368,2023-09-01 00:00:00
2455,147,2023-09-01 00:00:00
2456,88,2023-09-01 00:00:00
2457,834,2023-09-02 00:00:00
2458,390,2023-09-02 00:00:00
2459,633,2023-09-02 00:00:00
2460,398,2023-09-02 00:00:00
2461,938,2023-09-02 00:00:00
2462,553,2023-09-02 00:00:00
2463,6,2023-09-02 00:00:00
2464,537,2023-09-02 00:00:00
2465,883,2023-09-02 00:00:00
2466,215,2023-09-02 00:00:00
2467,721,2023-09-02 00:00:00
2468,219,2023-09-03 00:00:00
2469,43,2023-09-03 00:00:00
2470,782,2023-09-03 00:00:00
2471,604,2023-09-03 00:00:00
2472,708,2023-09-03 00:00:00
2473,338,2023-09-03 00:00:00
2474,296,2023-09-03 00:00:00
2475,411,2023-09-03 00:00:00
2476,462,2023-09-03 00:00:00
2477,171,2023-09-03 00:00:00
2478,156,2023-09-04 00:00:00
2479,227,2023-09-04 00:00:00
2480,601,2023-09-04 00:00:00
2481,548,2023-09-04 00:00:00
2482,910,2023-09-04 00:00:00
2483,193,2023-09-04 00:00:00
2484,38,2023-09-04 00:00:00
2485,419,2023-09-04 00:00:00
2486,355,2023-09-04 00:00:00
2487,364,2023-09-04 00:00:00
2488,52,2023-09-04 00:00:00
2489,39,2023-09-04 00:00:00
2490,37,2023-09-05 00:00:00
2491,171,2023-09-05 00:00:00
2492,556,2023-09-05 00:00:00
2493,690,2023-09-05 00:00:00
2494,683,2023-09-05 00:00:00
2495,579,2023-09-05 00:00:00
2496,372,2023-09-05 00:00:00
2497,684,2023-09-05 00:00:00
2498,561,2023-09-05 00:00:00
2499,914,2023-09-05 00:00:00
2500,623,2023-09-05 00:00:00
2501,678,2023-09-05 00:00:00
2502,860,2023-09-06 00:00:00
2503,476,2023-09-06 00:00:00
2504,34,2023-09-06 00:00:00
2505,393,2023-09-06 00:00:00
2506,684,2023-09-06 00:00:00
2507,924,2023-09-06 00:00:00
2508,98,2023-09-06 00:00:00
2509,444,2023-09-06 00:00:00
2510,668,2023-09-06 00:00:00
2511,337,2023-09-06 00:00:00
2512,647,2023-09-06 00:00:00
2513,399,2023-09-07 00:00:00
2514,815,2023-09-07 00:00:00
2515,391,2023-09-07 00:00:00
2516,809,2023-09-07 00:00:00
2517,752,2023-09-07 00:00:00
2518,655,2023-09-07 00:00:00
2519,155,2023-09-07 00:00:00
2520,391,2023-09-07 00:00:00
2521,676,2023-09-07 00:00:00
2522,581,2023-09-07 00:00:00
2523,431,2023-09-07 00:00:00
2524,397,2023-09-08 00:00:00
2525,367,2023-09-08 00:00:00
2526,834,2023-09-08 00:00:00
2527,399,2023-09-08 00:00:00
2528,877,2023-09-08 00:00:00
2529,322,2023-09-08 00:00:00
2530,509,2023-09-08 00:00:00
2531,921,2023-09-08 00:00:00
2532,891,2023-09-08 00:00:00
2533,555,2023-09-08 00:00:00
2534,800,2023-09-08 00:00:00
2535,19,2023-09-09 00:00:00
2536,659,2023-09-09 00:00:00
2537,826,2023-09-09 00:00:00
2538,733,2023-09-09 00:00:00
2539,273,2023-09-09 00:00:00
2540,188,2023-09-09 00:00:00
2541,87,2023-09-09 00:00:00
2542,303,2023-09-09 00:00:00
2543,655,2023-09-09 00:00:00
2544,839,2023-09-09 00:00:00
2545,779,2023-09-09 00:00:00
2546,956,2023-09-10 00:00:00
2547,708,2023-09-10 00:00:00
2548,765,2023-09-10 00:00:00
2549,525,2023-09-10 00:00:00
2550,52,2023-09-10 00:00:00
2551,9,2023-09-10 00:00:00
2552,869,2023-09-10 00:00:00
2553,173,2023-09-10 00:00:00
2554,217,2023-09-10 00:00:00
2555,464,2023-09-10 00:00:00
2556,368,2023-09-10 00:00:00
2557,817,2023-09-11 00:00:00
2558,647,2023-09-11 00:00:00
2559,568,2023-09-11 00:00:00
2560,320,2023-09-11 00:00:00
2561,392,2023-09-11 00:00:00
2562,758,2023-09-11 00:00:00
2563,682,2023-09-11 00:00:00
2564,161,2023-09-11 00:00:00
2565,452,2023-09-11 00:00:00
2566,714,2023-09-11 00:00:00
2567,749,2023-09-11 00:00:00
2568,240,2023-09-12 00:00:00
2569,599,2023-09-12 00:00:00
2570,661,2023-09-12 00:00:00
2571,315,2023-09-12 00:00:00
2572,506,2023-09-12 00:00:00
2573,244,2023-09-12 00:00:00
2574,896,2023-09-12 00:00:00
2575,192,2023-09-12 00:00:00
2576,990,2023-09-12 00:00:00
2577,606,2023-09-12 00:00:00
2578,379,2023-09-12 00:00:00
2579,109,2023-09-12 00:00:00
2580,858,2023-09-13 00:00:00
2581,86,2023-09-13 00:00:00
2582,411,2023-09-13 00:00:00
2583,874,2023-09-13 00:00:00
2584,410,2023-09-13 00:00:00
2585,948,2023-09-13 00:00:00
2586,450,2023-09-13 00:00:00
2587,446,2023-09-13 00:00:00
2588,254,2023-09-13 00:00:00
2589,430,2023-09-13 00:00:00
2590,956,2023-09-13 00:00:00
2591,697,2023-09-13 00:00:00
2592,727,2023-09-14 00:00:00
2593,752,2023-09-14 00:00:00
2594,522,2023-09-14 00:00:00
2595,391,2023-09-14 00:00:00
2596,730,2023-09-14 00:00:00
2597,984,2023-09-14 00:00:00
2598,230,2023-09-14 00:00:00
2599,19,2023-09-14 00:00:00
2600,290,2023-09-14 00:00:00
2601,543,2023-09-14 00:00:00
2602,627,2023-09-14 00:00:00
2603,743,2023-09-14 00:00:00
2604,552,2023-09-15 00:00:00
2605,611,2023-09-15 00:00:00
2606,617,2023-09-15 00:00:00
2607,979,2023-09-15 00:00:00
2608,265,2023-09-15 00:00:00
2609,509,2023-09-15 00:00:00
2610,830,2023-09-15 00:00:00
2611,713,2023-09-15 00:00:00
2612,702,2023-09-15 00:00:00
2613,324,2023-09-15 00:00:00
2614,548,2023-09-15 00:00:00
2615,775,2023-09-16 00:00:00
2616,748,2023-09-16 00:00:00
2617,874,2023-09-16 00:00:00
2618,146,2023-09-16 00:00:00
2619,549,2023-09-16 00:00:00
2620,643,2023-09-16 00:00:00
2621,824,2023-09-16 00:00:00
2622,938,2023-09-16 00:00:00
2623,322,2023-09-16 00:00:00
2624,279,2023-09-16 00:00:00
2625,712,2023-09-17 00:00:00
2626,14,2023-09-17 00:00:00
2627,304,2023-09-17 00:00:00
2628,176,2023-09-17 00:00:00
2629,541,2023-09-17 00:00:00
2630,304,2023-09-17 00:00:00
2631,235,2023-09-17 00:00:00
2632,989,2023-09-17 00:00:00
2633,177,2023-09-17 00:00:00
2634,13,2023-09-17 00:00:00
2635,899,2023-09-17 00:00:00
2636,324,2023-09-18 00:00:00
2637,45,2023-09-18 00:00:00
2638,549,2023-09-18 00:00:00
2639,544,2023-09-18 00:00:00
2640,331,2023-09-18 00:00:00
2641,156,2023-09-18 00:00:00
2642,786,2023-09-18 00:00:00
2643,319,2023-09-18 00:00:00
2644,19,2023-09-18 00:00:00
2645,280,2023-09-18 00:00:00
2646,339,2023-09-18 00:00:00
2647,339,2023-09-19 00:00:00
2648,528,2023-09-19 00:00:00
2649,147,2023-09-19 00:00:00
2650,688,2023-09-19 00:00:00
2651,770,2023-09-19 00:00:00
2652,595,2023-09-19 00:00:00
2653,263,2023-09-19 00:00:00
2654,955,2023-09-19 00:00:00
2655,822,2023-09-19 00:00:00
2656,538,2023-09-19 00:00:00
2657,709,2023-09-19 00:00:00
2658,215,2023-09-20 00:00:00
2659,784,2023-09-20 00:00:00
2660,499,2023-09-20 00:00:00
2661,523,2023-09-20 00:00:00
2662,708,2023-09-20 00:00:00
2663,767,2023-09-20 00:00:00
2664,279,2023-09-20 00:00:00
2665,391,2023-09-20 00:00:00
2666,783,2023-09-20 00:00:00
2667,804,2023-09-20 00:00:00
2668,341,2023-09-20 00:00:00
2669,431,2023-09-21 00:00:00
2670,599,2023-09-21 00:00:00
2671,559,2023-09-21 00:00:00
2672,918,2023-09-21 00:00:00
2673,844,2023-09-21 00:00:00
2674,527,2023-09-21 00:00:00
2675,375,2023-09-21 00:00:00
2676,493,2023-09-21 00:00:00
2677,286,2023-09-21 00:00:00
2678,83,2023-09-21 00:00:00
2679,888,2023-09-21 00:00:00
2680,215,2023-09-22 00:00:00
2681,398,2023-09-22 00:00:00
2682,60,2023-09-22 00:00:00
2683,149,2023-09-22 00:00:00
2684,376,2023-09-22 00:00:00
2685,678,2023-09-22 00:00:00
2686,592,2023-09-22 00:00:00
2687,928,2023-09-22 00:00:00
2688,438,2023-09-22 00:00:00
2689,398,2023-09-22 00:00:00
2690,287,2023-09-23 00:00:00
2691,599,2023-09-23 00:00:00
2692,537,2023-09-23 00:00:00
2693,475,2023-09-23 00:00:00
2694,129,2023-09-23 00:00:00
2695,298,2023-09-23 00:00:00
2696,360,2023-09-23 00:00:00
2697,133,2023-09-23 00:00:00
2698,895,2023-09-23 00:00:00
2699,24,2023-09-23 00:00:00
2700,895,2023-09-23 00:00:00
2701,712,2023-09-24 00:00:00
2702,800,2023-09-24 00:00:00
2703,608,2023-09-24 00:00:00
2704,689,2023-09-24 00:00:00
2705,787,2023-09-24 00:00:00
2706,884,2023-09-24 00:00:00
2707,696,2023-09-24 00:00:00
2708,661,2023-09-24 00:00:00
2709,680,2023-09-24 00:00:00
2710,728,2023-09-24 00:00:00
2711,191,2023-09-24 00:00:00
2712,505,2023-09-24 00:00:00
2713,836,2023-09-25 00:00:00
2714,549,2023-09-25 00:00:00
2715,852,2023-09-25 00:00:00
2716,204,2023-09-25 00:00:00
2717,8,2023-09-25 00:00:00
2718,920,2023-09-25 00:00:00
2719,781,2023-09-25 00:00:00
2720,295,2023-09-25 00:00:00
2721,672,2023-09-25 00:00:00
2722,290,2023-09-25 00:00:00
2723,322,2023-09-25 00:00:00
2724,245,2023-09-25 00:00:00
2725,834,2023-09-26 00:00:00
2726,822,2023-09-26 00:00:00
2727,97,2023-09-26 00:00:00
2728,647,2023-09-26 00:00:00
2729,669,2023-09-26 00:00:00
2730,738,2023-09-26 00:00:00
2731,54,2023-09-26 00:00:00
2732,746,2023-09-26 00:00:00
2733,217,2023-09-26 00:00:00
2734,922,2023-09-26 00:00:00
2735,499,2023-09-26 00:00:00
2736,924,2023-09-26 00:00:00
2737,983,2023-09-27 00:00:00
2738,956,2023-09-27 00:00:00
2739,997,2023-09-27 00:00:00
2740,293,2023-09-27 00:00:00
2741,154,2023-09-27 00:00:00
2742,430,2023-09-27 00:00:00
2743,736,2023-09-27 00:00:00
2744,937,2023-09-27 00:00:00
2745,573,2023-09-27 00:00:00
2746,245,2023-09-27 00:00:00
2747,809,2023-09-27 00:00:00
2748,699,2023-09-27 00:00:00
2749,391,2023-09-28 00:00:00
2750,911,2023-09-28 00:00:00
2751,337,2023-09-28 00:00:00
2752,42,2023-09-28 00:00:00
2753,579,2023-09-28 00:00:00
2754,549,2023-09-28 00:00:00
2755,846,2023-09-28 00:00:00
2756,887,2023-09-28 00:00:00
2757,492,2023-09-28 00:00:00
2758,868,2023-09-28 00:00:00
2759,304,2023-09-28 00:00:00
2760,171,2023-09-28 00:00:00
2761,150,2023-09-29 00:00:00
2762,173,2023-09-29 00:00:00
2763,673,2023-09-29 00:00:00
2764,856,2023-09-29 00:00:00
2765,322,2023-09-29 00:00:00
2766,193,2023-09-29 00:00:00
2767,708,2023-09-29 00:00:00
2768,838,2023-09-29 00:00:00
2769,10,2023-09-29 00:00:00
2770,610,2023-09-29 00:00:00
2771,949,2023-09-30 00:00:00
2772,17,2023-09-30 00:00:00
2773,932,2023-09-30 00:00:00
2774,874,2023-09-30 00:00:00
2775,796,2023-09-30 00:00:00
2776,467,2023-09-30 00:00:00
2777,708,2023-09-30 00:00:00
2778,924,2023-09-30 00:00:00
2779,292,2023-09-30 00:00:00
2780,451,2023-09-30 00:00:00
2781,242,2023-09-30 00:00:00
2782,577,2023-09-30 00:00:00
2783,745,2023-10-01 00:00:00
2784,956,2023-10-01 00:00:00
2785,360,2023-10-01 00:00:00
2786,84,2023-10-01 00:00:00
2787,968,2023-10-01 00:00:00
2788,229,2023-10-01 00:00:00
2789,462,2023-10-01 00:00:00
2790,740,2023-10-01 00:00:00
2791,62,2023-10-01 00:00:00
2792,736,2023-10-01 00:00:00
2793,332,2023-10-01 00:00:00
2794,379,2023-10-01 00:00:00
2795,279,2023-10-02 00:00:00
2796,813,2023-10-02 00:00:00
2797,402,2023-10-02 00:00:00
2798,42,2023-10-02 00:00:00
2799,579,2023-10-02 00:00:00
2800,786,2023-10-02 00:00:00
2801,698,2023-10-02 00:00:00
2802,561,2023-10-02 00:00:00
2803,685,2023-10-02 00:00:00
2804,154,2023-10-02 00:00:00
2805,866,2023-10-02 00:00:00
2806,73,2023-10-02 00:00:00
2807,388,2023-10-03 00:00:00
2808,928,2023-10-03 00:00:00
2809,204,2023-10-03 00:00:00
2810,102,2023-10-03 00:00:00
2811,565,2023-10-03 00:00:00
2812,41,2023-10-03 00:00:00
2813,807,2023-10-03 00:00:00
2814,632,2023-10-03 00:00:00
2815,623,2023-10-03 00:00:00
2816,304,2023-10-03 00:00:00
2817,235,2023-10-03 00:00:00
2818,250,2023-10-03 00:00:00
2819,559,2023-10-04 00:00:00
2820,66,2023-10-04 00:00:00
2821,838,2023-10-04 00:00:00
2822,5,2023-10-04 00:00:00
2823,467,2023-10-04 00:00:00
2824,37,2023-10-04 00:00:00
